"","X.1","X","date","time","Cosit","LaneNumber","LaneDescription","LaneDirection","DirectionDescription","Volume","Flags","Flag.Text","AvgSpeed","PmlHGV","Class2Volume"
"284",284,566,"04/02/18","22:00",1083,2,"NB_MID",1,"North",175,0,NA,15809,11,171
"285",285,567,"04/02/18","22:00",1083,3,"NB_OS",1,"North",101,0,NA,16587,0,101
"286",286,571,"04/02/18","23:00",1083,1,"NB_NS",1,"North",93,0,NA,15938,32,86
"287",287,572,"04/02/18","23:00",1083,2,"NB_MID",1,"North",106,0,NA,16963,0,106
"288",288,573,"04/02/18","23:00",1083,3,"NB_OS",1,"North",44,0,NA,16806,0,44
"289",289,577,"05/02/18","00:00",1083,1,"NB_NS",1,"North",47,0,NA,15727,0,47
"290",290,578,"05/02/18","00:00",1083,2,"NB_MID",1,"North",69,0,NA,16771,0,69
"291",291,579,"05/02/18","00:00",1083,3,"NB_OS",1,"North",15,0,NA,17074,0,15
"292",292,583,"05/02/18","01:00",1083,1,"NB_NS",1,"North",19,0,NA,16374,53,17
"293",293,584,"05/02/18","01:00",1083,2,"NB_MID",1,"North",38,0,NA,15724,0,37
"294",294,585,"05/02/18","01:00",1083,3,"NB_OS",1,"North",10,0,NA,15722,0,9
"295",295,589,"05/02/18","02:00",1083,1,"NB_NS",1,"North",27,0,NA,18354,74,25
"296",296,590,"05/02/18","02:00",1083,2,"NB_MID",1,"North",28,0,NA,16141,0,27
"297",297,591,"05/02/18","02:00",1083,3,"NB_OS",1,"North",8,0,NA,15694,250,6
"298",298,595,"05/02/18","03:00",1083,1,"NB_NS",1,"North",27,0,NA,17346,0,26
"299",299,596,"05/02/18","03:00",1083,2,"NB_MID",1,"North",28,0,NA,17054,71,26
"300",300,597,"05/02/18","03:00",1083,3,"NB_OS",1,"North",8,0,NA,15764,125,7
"301",301,601,"05/02/18","04:00",1083,1,"NB_NS",1,"North",44,0,NA,15758,45,42
"302",302,602,"05/02/18","04:00",1083,2,"NB_MID",1,"North",65,0,NA,16795,15,63
"303",303,603,"05/02/18","04:00",1083,3,"NB_OS",1,"North",22,0,NA,16919,91,20
"304",304,607,"05/02/18","05:00",1083,1,"NB_NS",1,"North",177,0,NA,16012,23,164
"305",305,608,"05/02/18","05:00",1083,2,"NB_MID",1,"North",139,0,NA,16739,50,130
"306",306,609,"05/02/18","05:00",1083,3,"NB_OS",1,"North",58,0,NA,17601,0,58
"307",307,613,"05/02/18","06:00",1083,1,"NB_NS",1,"North",326,0,NA,15088,43,298
"308",308,614,"05/02/18","06:00",1083,2,"NB_MID",1,"North",483,0,NA,15197,35,461
"309",309,615,"05/02/18","06:00",1083,3,"NB_OS",1,"North",421,0,NA,15983,19,411
"310",310,619,"05/02/18","07:00",1083,1,"NB_NS",1,"North",823,0,NA,10961,27,780
"311",311,620,"05/02/18","07:00",1083,2,"NB_MID",1,"North",1114,0,NA,8917,27,1077
"312",312,621,"05/02/18","07:00",1083,3,"NB_OS",1,"North",1193,0,NA,9328,24,1158
"313",313,625,"05/02/18","08:00",1083,1,"NB_NS",1,"North",768,0,NA,6526,47,720
"314",314,626,"05/02/18","08:00",1083,2,"NB_MID",1,"North",934,0,NA,5909,41,884
"315",315,627,"05/02/18","08:00",1083,3,"NB_OS",1,"North",908,0,NA,6460,22,878
"316",316,631,"05/02/18","09:00",1083,1,"NB_NS",1,"North",664,0,NA,9949,51,616
"317",317,632,"05/02/18","09:00",1083,2,"NB_MID",1,"North",854,0,NA,9478,41,803
"318",318,633,"05/02/18","09:00",1083,3,"NB_OS",1,"North",913,0,NA,9874,41,871
"319",319,637,"05/02/18","10:00",1083,1,"NB_NS",1,"North",561,0,NA,13551,50,519
"320",320,638,"05/02/18","10:00",1083,2,"NB_MID",1,"North",598,0,NA,14692,74,542
"321",321,639,"05/02/18","10:00",1083,3,"NB_OS",1,"North",507,0,NA,15386,30,489
"322",322,643,"05/02/18","11:00",1083,1,"NB_NS",1,"North",582,0,NA,13345,65,531
"323",323,644,"05/02/18","11:00",1083,2,"NB_MID",1,"North",580,0,NA,14716,72,532
"324",324,645,"05/02/18","11:00",1083,3,"NB_OS",1,"North",497,0,NA,15352,32,475
"325",325,649,"05/02/18","12:00",1083,1,"NB_NS",1,"North",580,0,NA,13825,53,532
"326",326,650,"05/02/18","12:00",1083,2,"NB_MID",1,"North",588,0,NA,14638,51,540
"327",327,651,"05/02/18","12:00",1083,3,"NB_OS",1,"North",523,0,NA,15667,38,496
"328",328,655,"05/02/18","13:00",1083,1,"NB_NS",1,"North",580,0,NA,13674,57,529
"329",329,656,"05/02/18","13:00",1083,2,"NB_MID",1,"North",602,0,NA,14434,51,560
"330",330,657,"05/02/18","13:00",1083,3,"NB_OS",1,"North",489,0,NA,15500,37,466
"331",331,661,"05/02/18","14:00",1083,1,"NB_NS",1,"North",570,0,NA,13500,79,513
"332",332,662,"05/02/18","14:00",1083,2,"NB_MID",1,"North",538,0,NA,14797,56,503
"333",333,663,"05/02/18","14:00",1083,3,"NB_OS",1,"North",498,0,NA,15367,52,471
"334",334,667,"05/02/18","15:00",1083,1,"NB_NS",1,"North",711,0,NA,12940,48,658
"335",335,668,"05/02/18","15:00",1083,2,"NB_MID",1,"North",561,0,NA,14461,57,519
"336",336,669,"05/02/18","15:00",1083,3,"NB_OS",1,"North",525,0,NA,14985,46,495
"337",337,673,"05/02/18","16:00",1083,1,"NB_NS",1,"North",902,0,NA,11805,35,856
"338",338,674,"05/02/18","16:00",1083,2,"NB_MID",1,"North",669,0,NA,13812,42,634
"339",339,675,"05/02/18","16:00",1083,3,"NB_OS",1,"North",731,0,NA,14033,22,708
"340",340,679,"05/02/18","17:00",1083,1,"NB_NS",1,"North",948,0,NA,11796,23,913
"341",341,680,"05/02/18","17:00",1083,2,"NB_MID",1,"North",761,0,NA,13139,21,737
"342",342,681,"05/02/18","17:00",1083,3,"NB_OS",1,"North",794,0,NA,13765,8,783
"343",343,685,"05/02/18","18:00",1083,1,"NB_NS",1,"North",595,0,NA,13280,24,568
"344",344,686,"05/02/18","18:00",1083,2,"NB_MID",1,"North",596,0,NA,14087,17,580
"345",345,687,"05/02/18","18:00",1083,3,"NB_OS",1,"North",607,0,NA,14717,10,600
"346",346,691,"05/02/18","19:00",1083,1,"NB_NS",1,"North",366,0,NA,14574,16,353
"347",347,692,"05/02/18","19:00",1083,2,"NB_MID",1,"North",426,0,NA,15489,23,411
"348",348,693,"05/02/18","19:00",1083,3,"NB_OS",1,"North",388,0,NA,15654,10,384
"349",349,697,"05/02/18","20:00",1083,1,"NB_NS",1,"North",325,0,NA,15037,31,308
"350",350,698,"05/02/18","20:00",1083,2,"NB_MID",1,"North",295,0,NA,15733,14,287
"351",351,699,"05/02/18","20:00",1083,3,"NB_OS",1,"North",236,0,NA,16557,8,234
"352",352,703,"05/02/18","21:00",1083,1,"NB_NS",1,"North",207,0,NA,15279,29,197
"353",353,704,"05/02/18","21:00",1083,2,"NB_MID",1,"North",206,0,NA,16262,10,201
"354",354,705,"05/02/18","21:00",1083,3,"NB_OS",1,"North",141,0,NA,16359,0,141
"355",355,709,"05/02/18","22:00",1083,1,"NB_NS",1,"North",142,0,NA,15826,35,133
"356",356,710,"05/02/18","22:00",1083,2,"NB_MID",1,"North",165,0,NA,16350,12,161
"357",357,711,"05/02/18","22:00",1083,3,"NB_OS",1,"North",69,0,NA,16711,14,67
"358",358,715,"05/02/18","23:00",1083,1,"NB_NS",1,"North",68,0,NA,16475,88,57
"359",359,716,"05/02/18","23:00",1083,2,"NB_MID",1,"North",104,0,NA,16806,19,102
"360",360,717,"05/02/18","23:00",1083,3,"NB_OS",1,"North",47,0,NA,16489,0,47
"361",361,721,"06/02/18","00:00",1083,1,"NB_NS",1,"North",41,0,NA,16335,49,39
"362",362,722,"06/02/18","00:00",1083,2,"NB_MID",1,"North",75,0,NA,16426,67,70
"363",363,723,"06/02/18","00:00",1083,3,"NB_OS",1,"North",14,0,NA,17659,0,14
"364",364,727,"06/02/18","01:00",1083,1,"NB_NS",1,"North",14,0,NA,17440,0,13
"365",365,728,"06/02/18","01:00",1083,2,"NB_MID",1,"North",32,0,NA,16033,31,30
"366",366,729,"06/02/18","01:00",1083,3,"NB_OS",1,"North",5,0,NA,15611,0,5
"367",367,733,"06/02/18","02:00",1083,1,"NB_NS",1,"North",16,0,NA,17153,62,14
"368",368,734,"06/02/18","02:00",1083,2,"NB_MID",1,"North",30,0,NA,17148,100,27
"369",369,735,"06/02/18","02:00",1083,3,"NB_OS",1,"North",2,0,NA,17361,0,2
"370",370,739,"06/02/18","03:00",1083,1,"NB_NS",1,"North",27,0,NA,17315,111,24
"371",371,740,"06/02/18","03:00",1083,2,"NB_MID",1,"North",26,0,NA,15930,38,25
"372",372,741,"06/02/18","03:00",1083,3,"NB_OS",1,"North",7,0,NA,15437,0,7
"373",373,745,"06/02/18","04:00",1083,1,"NB_NS",1,"North",48,0,NA,16921,83,44
"374",374,746,"06/02/18","04:00",1083,2,"NB_MID",1,"North",54,0,NA,16667,19,52
"375",375,747,"06/02/18","04:00",1083,3,"NB_OS",1,"North",17,0,NA,17516,0,17
"376",376,751,"06/02/18","05:00",1083,1,"NB_NS",1,"North",166,0,NA,15671,18,157
"377",377,752,"06/02/18","05:00",1083,2,"NB_MID",1,"North",147,0,NA,16761,61,137
"378",378,753,"06/02/18","05:00",1083,3,"NB_OS",1,"North",68,0,NA,17243,0,68
"379",379,757,"06/02/18","06:00",1083,1,"NB_NS",1,"North",325,0,NA,15020,31,302
"380",380,758,"06/02/18","06:00",1083,2,"NB_MID",1,"North",492,0,NA,15094,41,468
"381",381,759,"06/02/18","06:00",1083,3,"NB_OS",1,"North",451,0,NA,15727,22,441
"382",382,763,"06/02/18","07:00",1083,1,"NB_NS",1,"North",847,0,NA,11462,22,812
"383",383,764,"06/02/18","07:00",1083,2,"NB_MID",1,"North",1150,0,NA,9121,28,1107
"384",384,765,"06/02/18","07:00",1083,3,"NB_OS",1,"North",1192,0,NA,9658,28,1147
"385",385,769,"06/02/18","08:00",1083,1,"NB_NS",1,"North",858,0,NA,7275,41,802
"386",386,770,"06/02/18","08:00",1083,2,"NB_MID",1,"North",918,0,NA,7291,31,876
"387",387,771,"06/02/18","08:00",1083,3,"NB_OS",1,"North",1027,0,NA,7917,27,990
"388",388,775,"06/02/18","09:00",1083,1,"NB_NS",1,"North",743,0,NA,13196,50,687
"389",389,776,"06/02/18","09:00",1083,2,"NB_MID",1,"North",879,0,NA,12943,53,818
"390",390,777,"06/02/18","09:00",1083,3,"NB_OS",1,"North",915,0,NA,13703,23,887
"391",391,781,"06/02/18","10:00",1083,1,"NB_NS",1,"North",573,0,NA,13489,73,514
"392",392,782,"06/02/18","10:00",1083,2,"NB_MID",1,"North",690,0,NA,14172,42,650
"393",393,783,"06/02/18","10:00",1083,3,"NB_OS",1,"North",537,0,NA,15262,47,508
"394",394,787,"06/02/18","11:00",1083,1,"NB_NS",1,"North",551,0,NA,13615,67,494
"395",395,788,"06/02/18","11:00",1083,2,"NB_MID",1,"North",672,0,NA,14735,58,622
"396",396,789,"06/02/18","11:00",1083,3,"NB_OS",1,"North",454,0,NA,15721,35,436
"397",397,793,"06/02/18","12:00",1083,1,"NB_NS",1,"North",580,0,NA,13703,84,517
"398",398,794,"06/02/18","12:00",1083,2,"NB_MID",1,"North",650,0,NA,14373,35,617
"399",399,795,"06/02/18","12:00",1083,3,"NB_OS",1,"North",522,0,NA,15446,36,501
"400",400,799,"06/02/18","13:00",1083,1,"NB_NS",1,"North",659,0,NA,13314,59,600
"401",401,800,"06/02/18","13:00",1083,2,"NB_MID",1,"North",705,0,NA,14375,62,654
"402",402,801,"06/02/18","13:00",1083,3,"NB_OS",1,"North",576,0,NA,15622,31,555
"403",403,805,"06/02/18","14:00",1083,1,"NB_NS",1,"North",593,0,NA,13272,84,527
"404",404,806,"06/02/18","14:00",1083,2,"NB_MID",1,"North",618,0,NA,14458,68,569
"405",405,807,"06/02/18","14:00",1083,3,"NB_OS",1,"North",510,0,NA,15204,33,492
"406",406,811,"06/02/18","15:00",1083,1,"NB_NS",1,"North",684,0,NA,13040,76,613
"407",407,812,"06/02/18","15:00",1083,2,"NB_MID",1,"North",539,0,NA,14198,52,498
"408",408,813,"06/02/18","15:00",1083,3,"NB_OS",1,"North",566,0,NA,14481,37,541
"409",409,817,"06/02/18","16:00",1083,1,"NB_NS",1,"North",966,0,NA,11037,45,905
"410",410,818,"06/02/18","16:00",1083,2,"NB_MID",1,"North",659,0,NA,13063,24,626
"411",411,819,"06/02/18","16:00",1083,3,"NB_OS",1,"North",800,0,NA,13494,25,775
"412",412,823,"06/02/18","17:00",1083,1,"NB_NS",1,"North",999,0,NA,10458,28,958
"413",413,824,"06/02/18","17:00",1083,2,"NB_MID",1,"North",808,0,NA,12178,22,779
"414",414,825,"06/02/18","17:00",1083,3,"NB_OS",1,"North",836,0,NA,12998,13,821
"415",415,829,"06/02/18","18:00",1083,1,"NB_NS",1,"North",665,0,NA,12431,21,640
"416",416,830,"06/02/18","18:00",1083,2,"NB_MID",1,"North",657,0,NA,13366,9,648
"417",417,831,"06/02/18","18:00",1083,3,"NB_OS",1,"North",667,0,NA,13764,10,659
"418",418,835,"06/02/18","19:00",1083,1,"NB_NS",1,"North",404,0,NA,14396,15,387
"419",419,836,"06/02/18","19:00",1083,2,"NB_MID",1,"North",464,0,NA,15019,24,448
"420",420,837,"06/02/18","19:00",1083,3,"NB_OS",1,"North",405,0,NA,15345,7,401
"421",421,841,"06/02/18","20:00",1083,1,"NB_NS",1,"North",295,0,NA,14891,20,284
"422",422,842,"06/02/18","20:00",1083,2,"NB_MID",1,"North",316,0,NA,15674,16,308
"423",423,843,"06/02/18","20:00",1083,3,"NB_OS",1,"North",256,0,NA,16430,8,253
"424",424,847,"06/02/18","21:00",1083,1,"NB_NS",1,"North",222,0,NA,14973,14,214
"425",425,848,"06/02/18","21:00",1083,2,"NB_MID",1,"North",264,0,NA,16411,27,252
"426",426,849,"06/02/18","21:00",1083,3,"NB_OS",1,"North",160,0,NA,16252,19,157
"427",427,853,"06/02/18","22:00",1083,1,"NB_NS",1,"North",168,0,NA,15848,24,161
"428",428,854,"06/02/18","22:00",1083,2,"NB_MID",1,"North",164,0,NA,16264,6,162
"429",429,855,"06/02/18","22:00",1083,3,"NB_OS",1,"North",98,0,NA,17143,20,96
"430",430,859,"06/02/18","23:00",1083,1,"NB_NS",1,"North",98,0,NA,15397,51,88
"431",431,860,"06/02/18","23:00",1083,2,"NB_MID",1,"North",115,0,NA,16287,26,111
"432",432,861,"06/02/18","23:00",1083,3,"NB_OS",1,"North",33,0,NA,16818,0,33
"433",433,865,"07/02/18","00:00",1083,1,"NB_NS",1,"North",34,0,NA,16201,88,31
"434",434,866,"07/02/18","00:00",1083,2,"NB_MID",1,"North",84,0,NA,16564,24,82
"435",435,867,"07/02/18","00:00",1083,3,"NB_OS",1,"North",20,0,NA,17306,0,20
"436",436,871,"07/02/18","01:00",1083,1,"NB_NS",1,"North",27,0,NA,16060,74,25
"437",437,872,"07/02/18","01:00",1083,2,"NB_MID",1,"North",43,0,NA,16770,140,37
"438",438,873,"07/02/18","01:00",1083,3,"NB_OS",1,"North",8,0,NA,16632,0,8
"439",439,877,"07/02/18","02:00",1083,1,"NB_NS",1,"North",24,0,NA,16667,42,22
"440",440,878,"07/02/18","02:00",1083,2,"NB_MID",1,"North",24,0,NA,18194,167,20
"441",441,879,"07/02/18","02:00",1083,3,"NB_OS",1,"North",8,0,NA,16875,0,8
"442",442,883,"07/02/18","03:00",1083,1,"NB_NS",1,"North",31,0,NA,16801,65,28
"443",443,884,"07/02/18","03:00",1083,2,"NB_MID",1,"North",20,0,NA,16903,0,20
"444",444,885,"07/02/18","03:00",1083,3,"NB_OS",1,"North",7,0,NA,19008,143,6
"445",445,889,"07/02/18","04:00",1083,1,"NB_NS",1,"North",24,0,NA,15880,42,23
"446",446,890,"07/02/18","04:00",1083,2,"NB_MID",1,"North",54,0,NA,16127,74,49
"447",447,891,"07/02/18","04:00",1083,3,"NB_OS",1,"North",19,0,NA,16023,53,18
"448",448,895,"07/02/18","05:00",1083,1,"NB_NS",1,"North",154,0,NA,15449,39,141
"449",449,896,"07/02/18","05:00",1083,2,"NB_MID",1,"North",149,0,NA,16779,27,143
"450",450,897,"07/02/18","05:00",1083,3,"NB_OS",1,"North",60,0,NA,18218,17,57
"451",451,901,"07/02/18","06:00",1083,1,"NB_NS",1,"North",336,0,NA,14438,51,306
"452",452,902,"07/02/18","06:00",1083,2,"NB_MID",1,"North",422,0,NA,14884,26,407
"453",453,903,"07/02/18","06:00",1083,3,"NB_OS",1,"North",397,0,NA,15805,18,389
"454",454,907,"07/02/18","07:00",1083,1,"NB_NS",1,"North",803,0,NA,11207,30,760
"455",455,908,"07/02/18","07:00",1083,2,"NB_MID",1,"North",1034,0,NA,9062,25,1001
"456",456,909,"07/02/18","07:00",1083,3,"NB_OS",1,"North",1119,0,NA,9154,30,1075
"457",457,913,"07/02/18","08:00",1083,1,"NB_NS",1,"North",940,0,NA,8027,32,900
"458",458,914,"07/02/18","08:00",1083,2,"NB_MID",1,"North",854,0,NA,6367,55,786
"459",459,915,"07/02/18","08:00",1083,3,"NB_OS",1,"North",874,0,NA,6705,41,820
"460",460,919,"07/02/18","09:00",1083,1,"NB_NS",1,"North",733,0,NA,10687,52,671
"461",461,920,"07/02/18","09:00",1083,2,"NB_MID",1,"North",886,0,NA,10485,40,846
"462",462,921,"07/02/18","09:00",1083,3,"NB_OS",1,"North",919,0,NA,11191,29,887
"463",463,925,"07/02/18","10:00",1083,1,"NB_NS",1,"North",555,0,NA,13733,67,498
"464",464,926,"07/02/18","10:00",1083,2,"NB_MID",1,"North",694,0,NA,14637,56,649
"465",465,927,"07/02/18","10:00",1083,3,"NB_OS",1,"North",518,0,NA,15542,44,492
"466",466,931,"07/02/18","11:00",1083,1,"NB_NS",1,"North",586,0,NA,13865,44,535
"467",467,932,"07/02/18","11:00",1083,2,"NB_MID",1,"North",636,0,NA,14518,66,589
"468",468,933,"07/02/18","11:00",1083,3,"NB_OS",1,"North",485,0,NA,15394,37,464
"469",469,937,"07/02/18","12:00",1083,1,"NB_NS",1,"North",604,0,NA,13746,68,547
"470",470,938,"07/02/18","12:00",1083,2,"NB_MID",1,"North",647,0,NA,14886,37,614
"471",471,939,"07/02/18","12:00",1083,3,"NB_OS",1,"North",523,0,NA,15660,38,502
"472",472,943,"07/02/18","13:00",1083,1,"NB_NS",1,"North",603,0,NA,13587,50,553
"473",473,944,"07/02/18","13:00",1083,2,"NB_MID",1,"North",592,0,NA,15069,56,548
"474",474,945,"07/02/18","13:00",1083,3,"NB_OS",1,"North",515,0,NA,15482,43,490
"475",475,949,"07/02/18","14:00",1083,1,"NB_NS",1,"North",631,0,NA,13725,60,574
"476",476,950,"07/02/18","14:00",1083,2,"NB_MID",1,"North",561,0,NA,14786,55,517
"477",477,951,"07/02/18","14:00",1083,3,"NB_OS",1,"North",500,0,NA,15415,42,476
"478",478,955,"07/02/18","15:00",1083,1,"NB_NS",1,"North",702,0,NA,13407,57,641
"479",479,956,"07/02/18","15:00",1083,2,"NB_MID",1,"North",600,0,NA,14861,53,555
"480",480,957,"07/02/18","15:00",1083,3,"NB_OS",1,"North",578,0,NA,15209,19,564
"481",481,961,"07/02/18","16:00",1083,1,"NB_NS",1,"North",952,0,NA,11505,40,890
"482",482,962,"07/02/18","16:00",1083,2,"NB_MID",1,"North",718,0,NA,13390,39,683
"483",483,963,"07/02/18","16:00",1083,3,"NB_OS",1,"North",783,0,NA,14238,24,761
"484",484,967,"07/02/18","17:00",1083,1,"NB_NS",1,"North",1011,0,NA,11467,25,972
"485",485,968,"07/02/18","17:00",1083,2,"NB_MID",1,"North",805,0,NA,13225,17,782
"486",486,969,"07/02/18","17:00",1083,3,"NB_OS",1,"North",884,0,NA,13402,14,870
"487",487,973,"07/02/18","18:00",1083,1,"NB_NS",1,"North",719,0,NA,12857,28,690
"488",488,974,"07/02/18","18:00",1083,2,"NB_MID",1,"North",613,0,NA,13870,20,597
"489",489,975,"07/02/18","18:00",1083,3,"NB_OS",1,"North",714,0,NA,14181,1,710
"490",490,979,"07/02/18","19:00",1083,1,"NB_NS",1,"North",425,0,NA,14480,16,410
"491",491,980,"07/02/18","19:00",1083,2,"NB_MID",1,"North",448,0,NA,15195,7,442
"492",492,981,"07/02/18","19:00",1083,3,"NB_OS",1,"North",372,0,NA,15464,5,368
"493",493,985,"07/02/18","20:00",1083,1,"NB_NS",1,"North",325,0,NA,15048,6,318
"494",494,986,"07/02/18","20:00",1083,2,"NB_MID",1,"North",365,0,NA,15785,11,357
"495",495,987,"07/02/18","20:00",1083,3,"NB_OS",1,"North",265,0,NA,16422,19,260
"496",496,991,"07/02/18","21:00",1083,1,"NB_NS",1,"North",219,0,NA,15252,18,207
"497",497,992,"07/02/18","21:00",1083,2,"NB_MID",1,"North",241,0,NA,16083,8,238
"498",498,993,"07/02/18","21:00",1083,3,"NB_OS",1,"North",173,0,NA,16061,12,170
"499",499,997,"07/02/18","22:00",1083,1,"NB_NS",1,"North",169,0,NA,15549,47,156
"500",500,998,"07/02/18","22:00",1083,2,"NB_MID",1,"North",189,0,NA,16405,26,183
"501",501,999,"07/02/18","22:00",1083,3,"NB_OS",1,"North",113,0,NA,17040,9,112
"502",502,1003,"07/02/18","23:00",1083,1,"NB_NS",1,"North",92,0,NA,14925,22,87
"503",503,1004,"07/02/18","23:00",1083,2,"NB_MID",1,"North",122,0,NA,17070,33,117
"504",504,1005,"07/02/18","23:00",1083,3,"NB_OS",1,"North",36,0,NA,16759,0,36
"505",505,1009,"08/02/18","00:00",1083,1,"NB_NS",1,"North",48,0,NA,16354,104,42
"506",506,1010,"08/02/18","00:00",1083,2,"NB_MID",1,"North",69,0,NA,16353,29,67
"507",507,1011,"08/02/18","00:00",1083,3,"NB_OS",1,"North",8,0,NA,17882,0,8
"508",508,1015,"08/02/18","01:00",1083,1,"NB_NS",1,"North",32,0,NA,17543,156,27
"509",509,1016,"08/02/18","01:00",1083,2,"NB_MID",1,"North",39,0,NA,17301,51,37
"510",510,1017,"08/02/18","01:00",1083,3,"NB_OS",1,"North",6,0,NA,18935,0,6
"511",511,1021,"08/02/18","02:00",1083,1,"NB_NS",1,"North",20,0,NA,15472,100,18
"512",512,1022,"08/02/18","02:00",1083,2,"NB_MID",1,"North",37,0,NA,15758,135,30
"513",513,1023,"08/02/18","02:00",1083,3,"NB_OS",1,"North",4,0,NA,18750,0,4
"514",514,1027,"08/02/18","03:00",1083,1,"NB_NS",1,"North",25,0,NA,16778,80,22
"515",515,1028,"08/02/18","03:00",1083,2,"NB_MID",1,"North",23,0,NA,16594,87,21
"516",516,1029,"08/02/18","03:00",1083,3,"NB_OS",1,"North",4,0,NA,16597,0,4
"517",517,1033,"08/02/18","04:00",1083,1,"NB_NS",1,"North",32,0,NA,16363,62,30
"518",518,1034,"08/02/18","04:00",1083,2,"NB_MID",1,"North",49,0,NA,16162,61,46
"519",519,1035,"08/02/18","04:00",1083,3,"NB_OS",1,"North",13,0,NA,16603,0,13
"520",520,1039,"08/02/18","05:00",1083,1,"NB_NS",1,"North",154,0,NA,16082,26,144
"521",521,1040,"08/02/18","05:00",1083,2,"NB_MID",1,"North",149,0,NA,17226,54,138
"522",522,1041,"08/02/18","05:00",1083,3,"NB_OS",1,"North",65,0,NA,17120,15,64
"523",523,1045,"08/02/18","06:00",1083,1,"NB_NS",1,"North",334,0,NA,14810,48,305
"524",524,1046,"08/02/18","06:00",1083,2,"NB_MID",1,"North",466,0,NA,15045,32,448
"525",525,1047,"08/02/18","06:00",1083,3,"NB_OS",1,"North",450,0,NA,15330,11,444
"526",526,1051,"08/02/18","07:00",1083,1,"NB_NS",1,"North",808,0,NA,11093,40,759
"527",527,1052,"08/02/18","07:00",1083,2,"NB_MID",1,"North",1102,0,NA,9210,28,1060
"528",528,1053,"08/02/18","07:00",1083,3,"NB_OS",1,"North",1132,0,NA,9344,23,1094
"529",529,1057,"08/02/18","08:00",1083,1,"NB_NS",1,"North",918,0,NA,8909,37,868
"530",530,1058,"08/02/18","08:00",1083,2,"NB_MID",1,"North",954,0,NA,7392,27,917
"531",531,1059,"08/02/18","08:00",1083,3,"NB_OS",1,"North",950,0,NA,7998,32,907
"532",532,1063,"08/02/18","09:00",1083,1,"NB_NS",1,"North",683,0,NA,13163,53,630
"533",533,1064,"08/02/18","09:00",1083,2,"NB_MID",1,"North",887,0,NA,13115,50,831
"534",534,1065,"08/02/18","09:00",1083,3,"NB_OS",1,"North",925,0,NA,13496,15,907
"535",535,1069,"08/02/18","10:00",1083,1,"NB_NS",1,"North",575,0,NA,13660,56,527
"536",536,1070,"08/02/18","10:00",1083,2,"NB_MID",1,"North",602,0,NA,14767,71,550
"537",537,1071,"08/02/18","10:00",1083,3,"NB_OS",1,"North",539,0,NA,15538,37,517
"538",538,1075,"08/02/18","11:00",1083,1,"NB_NS",1,"North",581,0,NA,13799,65,525
"539",539,1076,"08/02/18","11:00",1083,2,"NB_MID",1,"North",633,0,NA,14790,62,580
"540",540,1077,"08/02/18","11:00",1083,3,"NB_OS",1,"North",494,0,NA,15395,32,474
"541",541,1081,"08/02/18","12:00",1083,1,"NB_NS",1,"North",581,0,NA,13542,71,523
"542",542,1082,"08/02/18","12:00",1083,2,"NB_MID",1,"North",631,0,NA,14570,54,590
"543",543,1083,"08/02/18","12:00",1083,3,"NB_OS",1,"North",523,0,NA,15471,40,499
"544",544,1087,"08/02/18","13:00",1083,1,"NB_NS",1,"North",617,0,NA,13459,70,559
"545",545,1088,"08/02/18","13:00",1083,2,"NB_MID",1,"North",576,0,NA,15055,54,538
"546",546,1089,"08/02/18","13:00",1083,3,"NB_OS",1,"North",447,0,NA,15618,38,428
"547",547,1093,"08/02/18","14:00",1083,1,"NB_NS",1,"North",580,0,NA,13763,47,538
"548",548,1094,"08/02/18","14:00",1083,2,"NB_MID",1,"North",542,0,NA,14712,83,491
"549",549,1095,"08/02/18","14:00",1083,3,"NB_OS",1,"North",460,0,NA,15622,48,437
"550",550,1099,"08/02/18","15:00",1083,1,"NB_NS",1,"North",743,0,NA,11115,67,680
"551",551,1100,"08/02/18","15:00",1083,2,"NB_MID",1,"North",554,0,NA,10751,52,513
"552",552,1101,"08/02/18","15:00",1083,3,"NB_OS",1,"North",537,0,NA,10635,54,493
"553",553,1105,"08/02/18","16:00",1083,1,"NB_NS",1,"North",911,0,NA,8882,40,856
"554",554,1106,"08/02/18","16:00",1083,2,"NB_MID",1,"North",747,0,NA,11805,29,711
"555",555,1107,"08/02/18","16:00",1083,3,"NB_OS",1,"North",792,0,NA,12715,24,769
"556",556,1111,"08/02/18","17:00",1083,1,"NB_NS",1,"North",810,0,NA,5369,43,763
"557",557,1112,"08/02/18","17:00",1083,2,"NB_MID",1,"North",949,0,NA,8523,20,912
"558",558,1113,"08/02/18","17:00",1083,3,"NB_OS",1,"North",1055,0,NA,9209,22,1028
"559",559,1117,"08/02/18","18:00",1083,1,"NB_NS",1,"North",858,0,NA,6887,27,819
"560",560,1118,"08/02/18","18:00",1083,2,"NB_MID",1,"North",905,0,NA,9922,17,881
"561",561,1119,"08/02/18","18:00",1083,3,"NB_OS",1,"North",901,0,NA,11401,21,881
"562",562,1123,"08/02/18","19:00",1083,1,"NB_NS",1,"North",459,0,NA,13834,9,447
"563",563,1124,"08/02/18","19:00",1083,2,"NB_MID",1,"North",537,0,NA,14811,22,520
"564",564,1125,"08/02/18","19:00",1083,3,"NB_OS",1,"North",425,0,NA,15793,19,417
"565",565,1129,"08/02/18","20:00",1083,1,"NB_NS",1,"North",337,0,NA,14981,30,320
